from,to
PERSON_0000000033,PERSON_0000000628
PERSON_0000000033,PERSON_0000000622
PERSON_0000000033,PERSON_0000000598
PERSON_0000000033,PERSON_0000000536
PERSON_0000000033,PERSON_0000000527
PERSON_0000000033,PERSON_0000000533
PERSON_0000000033,PERSON_0000000126
PERSON_0000000033,PERSON_0000000157
PERSON_0000000033,PERSON_0000000167
PERSON_0000000033,PERSON_0000000181
PERSON_0000000033,PERSON_0000000112
PERSON_0000000033,PERSON_0000000320
PERSON_0000000033,PERSON_0000000484
PERSON_0000000033,PERSON_0000000488
PERSON_0000000033,PERSON_0000000214
PERSON_0000000646,PERSON_0000000676
PERSON_0000000646,PERSON_0000000720
PERSON_0000000646,PERSON_0000000872
PERSON_0000000646,PERSON_0000000876
PERSON_0000000646,PERSON_0000000880
PERSON_0000000646,PERSON_0000000882
PERSON_0000000646,PERSON_0000000981
PERSON_0000000646,PERSON_0000000629
PERSON_0000000646,PERSON_0000000189
PERSON_0000000646,PERSON_0000000370
PERSON_0000000646,PERSON_0000000313
PERSON_0000000646,PERSON_0000000583
PERSON_0000000646,PERSON_0000000332
PERSON_0000000646,PERSON_0000000378
PERSON_0000000646,PERSON_0000000615
PERSON_0000000646,PERSON_0000000035
PERSON_0000000646,PERSON_0000000452
PERSON_0000000646,PERSON_0000000188
PERSON_0000000646,PERSON_0000000443
PERSON_0000000646,PERSON_0000000341
PERSON_0000000646,PERSON_0000000424
PERSON_0000000646,PERSON_0000000396
PERSON_0000000019,PERSON_0000000920
PERSON_0000000019,PERSON_0000000860
PERSON_0000000019,PERSON_0000000788
PERSON_0000000019,PERSON_0000000587
PERSON_0000000019,PERSON_0000000517
PERSON_0000000019,PERSON_0000000570
PERSON_0000000019,PERSON_0000000431
PERSON_0000000019,PERSON_0000000403
PERSON_0000000019,PERSON_0000000384
PERSON_0000000019,PERSON_0000000356
PERSON_0000000019,PERSON_0000000437
PERSON_0000000939,PERSON_0000000977
PERSON_0000000939,PERSON_0000000956
PERSON_0000000939,PERSON_0000000431
PERSON_0000000939,PERSON_0000000318
PERSON_0000000939,PERSON_0000000257
PERSON_0000000939,PERSON_0000000666
PERSON_0000000939,PERSON_0000000763
PERSON_0000000939,PERSON_0000000761
PERSON_0000000939,PERSON_0000000153
PERSON_0000000939,PERSON_0000000682
PERSON_0000000939,PERSON_0000000591
PERSON_0000000939,PERSON_0000000544
PERSON_0000000939,PERSON_0000000494
PERSON_0000000939,PERSON_0000000678
PERSON_0000000939,PERSON_0000000461
PERSON_0000000939,PERSON_0000000024
PERSON_0000000939,PERSON_0000000337
PERSON_0000000939,PERSON_0000000468
PERSON_0000000939,PERSON_0000000853
PERSON_0000000939,PERSON_0000000253
PERSON_0000000939,PERSON_0000000648
PERSON_0000000939,PERSON_0000000147
PERSON_0000000939,PERSON_0000000901
PERSON_0000000513,PERSON_0000000817
PERSON_0000000513,PERSON_0000000784
PERSON_0000000513,PERSON_0000000933
PERSON_0000000513,PERSON_0000000882
PERSON_0000000513,PERSON_0000000737
PERSON_0000000513,PERSON_0000000705
PERSON_0000000513,PERSON_0000000695
PERSON_0000000513,PERSON_0000000611
PERSON_0000000513,PERSON_0000000606
PERSON_0000000513,PERSON_0000000589
PERSON_0000000513,PERSON_0000000544
PERSON_0000000513,PERSON_0000000350
PERSON_0000000513,PERSON_0000000414
PERSON_0000000513,PERSON_0000000023
PERSON_0000000513,PERSON_0000000265
PERSON_0000000513,PERSON_0000000047
PERSON_0000000513,PERSON_0000000412
PERSON_0000000513,PERSON_0000000330
PERSON_0000000513,PERSON_0000000162
PERSON_0000000513,PERSON_0000000288
PERSON_0000000513,PERSON_0000000144
PERSON_0000000513,PERSON_0000000457
PERSON_0000000747,PERSON_0000000925
PERSON_0000000747,PERSON_0000000983
PERSON_0000000747,PERSON_0000000530
PERSON_0000000747,PERSON_0000000217
PERSON_0000000747,PERSON_0000000708
PERSON_0000000747,PERSON_0000000687
PERSON_0000000747,PERSON_0000000211
PERSON_0000000747,PERSON_0000000034
PERSON_0000000747,PERSON_0000000405
PERSON_0000000747,PERSON_0000000394
PERSON_0000000747,PERSON_0000000424
PERSON_0000000747,PERSON_0000000715
PERSON_0000000747,PERSON_0000000537
PERSON_0000000747,PERSON_0000000077
PERSON_0000000747,PERSON_0000000075
PERSON_0000000747,PERSON_0000000128
PERSON_0000000747,PERSON_0000000121
PERSON_0000000747,PERSON_0000000500
PERSON_0000000747,PERSON_0000000615
PERSON_0000000747,PERSON_0000000520
PERSON_0000000747,PERSON_0000000011
PERSON_0000000747,PERSON_0000000549
PERSON_0000000747,PERSON_0000000053
PERSON_0000000747,PERSON_0000000118
PERSON_0000000747,PERSON_0000000692
PERSON_0000000842,PERSON_0000000769
PERSON_0000000842,PERSON_0000000306
PERSON_0000000842,PERSON_0000000667
PERSON_0000000842,PERSON_0000000792
PERSON_0000000842,PERSON_0000000332
PERSON_0000000842,PERSON_0000000455
PERSON_0000000842,PERSON_0000000740
PERSON_0000000842,PERSON_0000000142
PERSON_0000000842,PERSON_0000000416
PERSON_0000000842,PERSON_0000000377
PERSON_0000000842,PERSON_0000000160
PERSON_0000000842,PERSON_0000000570
PERSON_0000000842,PERSON_0000000026
PERSON_0000000842,PERSON_0000000119
PERSON_0000000842,PERSON_0000000411
PERSON_0000000842,PERSON_0000000147
PERSON_0000000842,PERSON_0000000252
PERSON_0000000842,PERSON_0000000312
PERSON_0000000842,PERSON_0000000017
PERSON_0000000842,PERSON_0000000532
PERSON_0000000842,PERSON_0000000126
PERSON_0000000842,PERSON_0000000645
PERSON_0000000877,PERSON_0000000727
PERSON_0000000877,PERSON_0000000578
PERSON_0000000877,PERSON_0000000205
PERSON_0000000877,PERSON_0000000237
PERSON_0000000877,PERSON_0000000767
PERSON_0000000877,PERSON_0000000538
PERSON_0000000877,PERSON_0000000683
PERSON_0000000877,PERSON_0000000709
PERSON_0000000877,PERSON_0000000477
PERSON_0000000877,PERSON_0000000206
PERSON_0000000877,PERSON_0000000177
PERSON_0000000877,PERSON_0000000585
PERSON_0000000877,PERSON_0000000478
PERSON_0000000877,PERSON_0000000306
PERSON_0000000877,PERSON_0000000743
PERSON_0000000877,PERSON_0000000243
PERSON_0000000877,PERSON_0000000111
PERSON_0000000901,PERSON_0000000939
PERSON_0000000901,PERSON_0000000966
PERSON_0000000901,PERSON_0000000738
PERSON_0000000901,PERSON_0000000020
PERSON_0000000901,PERSON_0000000825
PERSON_0000000901,PERSON_0000000797
PERSON_0000000901,PERSON_0000000612
PERSON_0000000901,PERSON_0000000381
PERSON_0000000901,PERSON_0000000820
PERSON_0000000901,PERSON_0000000054
PERSON_0000000901,PERSON_0000000851
PERSON_0000000901,PERSON_0000000157
PERSON_0000000901,PERSON_0000000025
PERSON_0000000901,PERSON_0000000138
PERSON_0000000901,PERSON_0000000070
PERSON_0000000901,PERSON_0000000103
PERSON_0000000901,PERSON_0000000531
PERSON_0000000901,PERSON_0000000071
PERSON_0000000901,PERSON_0000000221
PERSON_0000000901,PERSON_0000000624
PERSON_0000000901,PERSON_0000000331
PERSON_0000000901,PERSON_0000000727
PERSON_0000000901,PERSON_0000000027
PERSON_0000000901,PERSON_0000000177
PERSON_0000000901,PERSON_0000000235
PERSON_0000000901,PERSON_0000000239
PERSON_0000000901,PERSON_0000000430
PERSON_0000000901,PERSON_0000000226
PERSON_0000000901,PERSON_0000000244
PERSON_0000000901,PERSON_0000000022
PERSON_0000000128,PERSON_0000000653
PERSON_0000000128,PERSON_0000000883
PERSON_0000000128,PERSON_0000000952
PERSON_0000000128,PERSON_0000000799
PERSON_0000000128,PERSON_0000000747
PERSON_0000000128,PERSON_0000000472
PERSON_0000000128,PERSON_0000000184
PERSON_0000000128,PERSON_0000000403
PERSON_0000000128,PERSON_0000000132
PERSON_0000000128,PERSON_0000000447
PERSON_0000000128,PERSON_0000000319
PERSON_0000000128,PERSON_0000000223
PERSON_0000000128,PERSON_0000000096
PERSON_0000000128,PERSON_0000000088
PERSON_0000000450,PERSON_0000000942
PERSON_0000000450,PERSON_0000000915
PERSON_0000000450,PERSON_0000000824
PERSON_0000000450,PERSON_0000000710
PERSON_0000000450,PERSON_0000000775
PERSON_0000000450,PERSON_0000000650
PERSON_0000000450,PERSON_0000000576
PERSON_0000000450,PERSON_0000000561
PERSON_0000000450,PERSON_0000000697
PERSON_0000000450,PERSON_0000000429
PERSON_0000000450,PERSON_0000000272
PERSON_0000000450,PERSON_0000000113
PERSON_0000000450,PERSON_0000000289
PERSON_0000000450,PERSON_0000000001
PERSON_0000000021,PERSON_0000000976
PERSON_0000000021,PERSON_0000000947
PERSON_0000000021,PERSON_0000000790
PERSON_0000000021,PERSON_0000000762
PERSON_0000000021,PERSON_0000000677
PERSON_0000000021,PERSON_0000000611
PERSON_0000000021,PERSON_0000000492
PERSON_0000000021,PERSON_0000000485
PERSON_0000000021,PERSON_0000000383
PERSON_0000000021,PERSON_0000000287
PERSON_0000000021,PERSON_0000000212
PERSON_0000000021,PERSON_0000000184
PERSON_0000000021,PERSON_0000000180
PERSON_0000000021,PERSON_0000000172
PERSON_0000000021,PERSON_0000000437
PERSON_0000000804,PERSON_0000000810
PERSON_0000000804,PERSON_0000000819
PERSON_0000000804,PERSON_0000000821
PERSON_0000000804,PERSON_0000000835
PERSON_0000000804,PERSON_0000000911
PERSON_0000000804,PERSON_0000000964
PERSON_0000000804,PERSON_0000000610
PERSON_0000000804,PERSON_0000000003
PERSON_0000000804,PERSON_0000000475
PERSON_0000000804,PERSON_0000000568
PERSON_0000000804,PERSON_0000000784
PERSON_0000000804,PERSON_0000000735
PERSON_0000000804,PERSON_0000000563
PERSON_0000000804,PERSON_0000000690
PERSON_0000000804,PERSON_0000000129
PERSON_0000000804,PERSON_0000000408
PERSON_0000000804,PERSON_0000000615
PERSON_0000000804,PERSON_0000000644
PERSON_0000000804,PERSON_0000000264
PERSON_0000000804,PERSON_0000000068
PERSON_0000000804,PERSON_0000000639
PERSON_0000000804,PERSON_0000000357
PERSON_0000000804,PERSON_0000000119
PERSON_0000000875,PERSON_0000000887
PERSON_0000000875,PERSON_0000000934
PERSON_0000000875,PERSON_0000000949
PERSON_0000000875,PERSON_0000000983
PERSON_0000000875,PERSON_0000000734
PERSON_0000000875,PERSON_0000000238
PERSON_0000000875,PERSON_0000000211
PERSON_0000000875,PERSON_0000000309
PERSON_0000000875,PERSON_0000000425
PERSON_0000000875,PERSON_0000000536
PERSON_0000000875,PERSON_0000000859
PERSON_0000000875,PERSON_0000000505
PERSON_0000000875,PERSON_0000000620
PERSON_0000000875,PERSON_0000000167
PERSON_0000000875,PERSON_0000000854
PERSON_0000000834,PERSON_0000000970
PERSON_0000000834,PERSON_0000000972
PERSON_0000000834,PERSON_0000000895
PERSON_0000000834,PERSON_0000000626
PERSON_0000000834,PERSON_0000000062
PERSON_0000000834,PERSON_0000000679
PERSON_0000000834,PERSON_0000000673
PERSON_0000000834,PERSON_0000000362
PERSON_0000000834,PERSON_0000000703
PERSON_0000000834,PERSON_0000000421
PERSON_0000000834,PERSON_0000000296
PERSON_0000000834,PERSON_0000000209
PERSON_0000000834,PERSON_0000000689
PERSON_0000000834,PERSON_0000000731
PERSON_0000000130,PERSON_0000000955
PERSON_0000000130,PERSON_0000000759
PERSON_0000000130,PERSON_0000000594
PERSON_0000000130,PERSON_0000000579
PERSON_0000000130,PERSON_0000000533
PERSON_0000000130,PERSON_0000000468
PERSON_0000000130,PERSON_0000000422
PERSON_0000000130,PERSON_0000000324
PERSON_0000000130,PERSON_0000000410
PERSON_0000000130,PERSON_0000000318
PERSON_0000000130,PERSON_0000000190
PERSON_0000000130,PERSON_0000000170
PERSON_0000000130,PERSON_0000000161
PERSON_0000000130,PERSON_0000000155
PERSON_0000000130,PERSON_0000000414
PERSON_0000000955,PERSON_0000000958
PERSON_0000000955,PERSON_0000000812
PERSON_0000000955,PERSON_0000000087
PERSON_0000000955,PERSON_0000000594
PERSON_0000000955,PERSON_0000000786
PERSON_0000000955,PERSON_0000000152
PERSON_0000000955,PERSON_0000000536
PERSON_0000000955,PERSON_0000000412
PERSON_0000000955,PERSON_0000000223
PERSON_0000000955,PERSON_0000000130
PERSON_0000000955,PERSON_0000000641
PERSON_0000000955,PERSON_0000000950
PERSON_0000000955,PERSON_0000000655
PERSON_0000000955,PERSON_0000000625
PERSON_0000000955,PERSON_0000000235
PERSON_0000000955,PERSON_0000000452
PERSON_0000000955,PERSON_0000000015
PERSON_0000000955,PERSON_0000000721
PERSON_0000000955,PERSON_0000000545
PERSON_0000000955,PERSON_0000000150
PERSON_0000000955,PERSON_0000000477
PERSON_0000000955,PERSON_0000000731
PERSON_0000000955,PERSON_0000000324
PERSON_0000000955,PERSON_0000000172
PERSON_0000000955,PERSON_0000000867
PERSON_0000000561,PERSON_0000000924
PERSON_0000000561,PERSON_0000000883
PERSON_0000000561,PERSON_0000000848
PERSON_0000000561,PERSON_0000000830
PERSON_0000000561,PERSON_0000000964
PERSON_0000000561,PERSON_0000000728
PERSON_0000000561,PERSON_0000000719
PERSON_0000000561,PERSON_0000000703
PERSON_0000000561,PERSON_0000000810
PERSON_0000000561,PERSON_0000000376
PERSON_0000000561,PERSON_0000000068
PERSON_0000000561,PERSON_0000000430
PERSON_0000000561,PERSON_0000000112
PERSON_0000000561,PERSON_0000000426
PERSON_0000000561,PERSON_0000000495
PERSON_0000000561,PERSON_0000000260
PERSON_0000000561,PERSON_0000000450
PERSON_0000000561,PERSON_0000000044
PERSON_0000000561,PERSON_0000000557
PERSON_0000000891,PERSON_0000000916
PERSON_0000000891,PERSON_0000000924
PERSON_0000000891,PERSON_0000000556
PERSON_0000000891,PERSON_0000000026
PERSON_0000000891,PERSON_0000000262
PERSON_0000000891,PERSON_0000000225
PERSON_0000000891,PERSON_0000000148
PERSON_0000000891,PERSON_0000000424
PERSON_0000000891,PERSON_0000000013
PERSON_0000000891,PERSON_0000000040
PERSON_0000000891,PERSON_0000000115
PERSON_0000000891,PERSON_0000000805
PERSON_0000000891,PERSON_0000000374
PERSON_0000000891,PERSON_0000000186
PERSON_0000000891,PERSON_0000000172
PERSON_0000000891,PERSON_0000000634
PERSON_0000000891,PERSON_0000000536
PERSON_0000000891,PERSON_0000000859
PERSON_0000000891,PERSON_0000000778
PERSON_0000000891,PERSON_0000000701
PERSON_0000000198,PERSON_0000000919
PERSON_0000000198,PERSON_0000000917
PERSON_0000000198,PERSON_0000000872
PERSON_0000000198,PERSON_0000000831
PERSON_0000000198,PERSON_0000000702
PERSON_0000000198,PERSON_0000000695
PERSON_0000000198,PERSON_0000000668
PERSON_0000000198,PERSON_0000000431
PERSON_0000000198,PERSON_0000000275
PERSON_0000000198,PERSON_0000000231
PERSON_0000000198,PERSON_0000000589
PERSON_0000000198,PERSON_0000000440
PERSON_0000000198,PERSON_0000000069
PERSON_0000000523,PERSON_0000000542
PERSON_0000000523,PERSON_0000000733
PERSON_0000000523,PERSON_0000000744
PERSON_0000000523,PERSON_0000000753
PERSON_0000000523,PERSON_0000000810
PERSON_0000000523,PERSON_0000000919
PERSON_0000000523,PERSON_0000000965
PERSON_0000000523,PERSON_0000000358
PERSON_0000000523,PERSON_0000000308
PERSON_0000000523,PERSON_0000000391
PERSON_0000000523,PERSON_0000000009
PERSON_0000000523,PERSON_0000000428
PERSON_0000000523,PERSON_0000000301
PERSON_0000000523,PERSON_0000000222
PERSON_0000000523,PERSON_0000000336
PERSON_0000000523,PERSON_0000000427
PERSON_0000000191,PERSON_0000000861
PERSON_0000000191,PERSON_0000000979
PERSON_0000000191,PERSON_0000000977
PERSON_0000000191,PERSON_0000000974
PERSON_0000000191,PERSON_0000000951
PERSON_0000000191,PERSON_0000000944
PERSON_0000000191,PERSON_0000000885
PERSON_0000000191,PERSON_0000000835
PERSON_0000000191,PERSON_0000000832
PERSON_0000000191,PERSON_0000000824
PERSON_0000000191,PERSON_0000000799
PERSON_0000000191,PERSON_0000000782
PERSON_0000000191,PERSON_0000000623
PERSON_0000000191,PERSON_0000000581
PERSON_0000000191,PERSON_0000000507
PERSON_0000000191,PERSON_0000000462
PERSON_0000000191,PERSON_0000000425
PERSON_0000000191,PERSON_0000000123
PERSON_0000000191,PERSON_0000000124
PERSON_0000000191,PERSON_0000000094
PERSON_0000000191,PERSON_0000000167
PERSON_0000000191,PERSON_0000000038
PERSON_0000000191,PERSON_0000000177
PERSON_0000000756,PERSON_0000000879
PERSON_0000000756,PERSON_0000000950
PERSON_0000000756,PERSON_0000000960
PERSON_0000000756,PERSON_0000000465
PERSON_0000000756,PERSON_0000000665
PERSON_0000000756,PERSON_0000000306
PERSON_0000000756,PERSON_0000000567
PERSON_0000000756,PERSON_0000000308
PERSON_0000000756,PERSON_0000000084
PERSON_0000000756,PERSON_0000000156
PERSON_0000000756,PERSON_0000000500
PERSON_0000000756,PERSON_0000000477
PERSON_0000000756,PERSON_0000000488
PERSON_0000000756,PERSON_0000000650
PERSON_0000000756,PERSON_0000000287
PERSON_0000000756,PERSON_0000000329
PERSON_0000000763,PERSON_0000000996
PERSON_0000000763,PERSON_0000000992
PERSON_0000000763,PERSON_0000000965
PERSON_0000000763,PERSON_0000000958
PERSON_0000000763,PERSON_0000000951
PERSON_0000000763,PERSON_0000000935
PERSON_0000000763,PERSON_0000000909
PERSON_0000000763,PERSON_0000000878
PERSON_0000000763,PERSON_0000000816
PERSON_0000000763,PERSON_0000000808
PERSON_0000000763,PERSON_0000000939
PERSON_0000000763,PERSON_0000000666
PERSON_0000000763,PERSON_0000000489
PERSON_0000000763,PERSON_0000000114
PERSON_0000000763,PERSON_0000000485
PERSON_0000000763,PERSON_0000000447
PERSON_0000000763,PERSON_0000000499
PERSON_0000000763,PERSON_0000000511
PERSON_0000000763,PERSON_0000000284
PERSON_0000000763,PERSON_0000000228
PERSON_0000000763,PERSON_0000000061
PERSON_0000000763,PERSON_0000000120
PERSON_0000000763,PERSON_0000000262
PERSON_0000000763,PERSON_0000000318
PERSON_0000000763,PERSON_0000000421
PERSON_0000000763,PERSON_0000000671
PERSON_0000000763,PERSON_0000000310
PERSON_0000000763,PERSON_0000000455
PERSON_0000000763,PERSON_0000000684
PERSON_0000000763,PERSON_0000000399
PERSON_0000000763,PERSON_0000000522
PERSON_0000000139,PERSON_0000000982
PERSON_0000000139,PERSON_0000000926
PERSON_0000000139,PERSON_0000000874
PERSON_0000000139,PERSON_0000000810
PERSON_0000000139,PERSON_0000000809
PERSON_0000000139,PERSON_0000000771
PERSON_0000000139,PERSON_0000000723
PERSON_0000000139,PERSON_0000000706
PERSON_0000000139,PERSON_0000000896
PERSON_0000000139,PERSON_0000000609
PERSON_0000000139,PERSON_0000000606
PERSON_0000000139,PERSON_0000000593
PERSON_0000000139,PERSON_0000000376
PERSON_0000000139,PERSON_0000000323
PERSON_0000000139,PERSON_0000000310
PERSON_0000000139,PERSON_0000000295
PERSON_0000000139,PERSON_0000000212
PERSON_0000000139,PERSON_0000000641
PERSON_0000000139,PERSON_0000000088
PERSON_0000000139,PERSON_0000000027
PERSON_0000000139,PERSON_0000000034
PERSON_0000000139,PERSON_0000000072
PERSON_0000000139,PERSON_0000000010
PERSON_0000000139,PERSON_0000000065
PERSON_0000000131,PERSON_0000000994
PERSON_0000000131,PERSON_0000000986
PERSON_0000000131,PERSON_0000000908
PERSON_0000000131,PERSON_0000000892
PERSON_0000000131,PERSON_0000000838
PERSON_0000000131,PERSON_0000000711
PERSON_0000000131,PERSON_0000000634
PERSON_0000000131,PERSON_0000000620
PERSON_0000000131,PERSON_0000000530
PERSON_0000000131,PERSON_0000000522
PERSON_0000000131,PERSON_0000000398
PERSON_0000000131,PERSON_0000000364
PERSON_0000000131,PERSON_0000000351
PERSON_0000000131,PERSON_0000000306
PERSON_0000000131,PERSON_0000000302
PERSON_0000000131,PERSON_0000000181
PERSON_0000000131,PERSON_0000000177
PERSON_0000000131,PERSON_0000000160
PERSON_0000000131,PERSON_0000000494
PERSON_0000000131,PERSON_0000000040
PERSON_0000000649,PERSON_0000000994
PERSON_0000000649,PERSON_0000000996
PERSON_0000000649,PERSON_0000000865
PERSON_0000000649,PERSON_0000000970
PERSON_0000000649,PERSON_0000000086
PERSON_0000000649,PERSON_0000000398
PERSON_0000000649,PERSON_0000000440
PERSON_0000000649,PERSON_0000000347
PERSON_0000000649,PERSON_0000000381
PERSON_0000000649,PERSON_0000000342
PERSON_0000000649,PERSON_0000000090
PERSON_0000000649,PERSON_0000000363
PERSON_0000000649,PERSON_0000000212
PERSON_0000000474,PERSON_0000000508
PERSON_0000000474,PERSON_0000000525
PERSON_0000000474,PERSON_0000000669
PERSON_0000000474,PERSON_0000000712
PERSON_0000000474,PERSON_0000000837
PERSON_0000000474,PERSON_0000000990
PERSON_0000000474,PERSON_0000000339
PERSON_0000000474,PERSON_0000000295
PERSON_0000000474,PERSON_0000000026
PERSON_0000000474,PERSON_0000000323
PERSON_0000000474,PERSON_0000000437
PERSON_0000000474,PERSON_0000000310
PERSON_0000000474,PERSON_0000000447
PERSON_0000000474,PERSON_0000000238
PERSON_0000000474,PERSON_0000000253
PERSON_0000000474,PERSON_0000000118
PERSON_0000000474,PERSON_0000000322
PERSON_0000000474,PERSON_0000000227
PERSON_0000000474,PERSON_0000000314
PERSON_0000000474,PERSON_0000000261
PERSON_0000000975,PERSON_0000000982
PERSON_0000000975,PERSON_0000000999
PERSON_0000000975,PERSON_0000000249
PERSON_0000000975,PERSON_0000000487
PERSON_0000000975,PERSON_0000000719
PERSON_0000000975,PERSON_0000000918
PERSON_0000000975,PERSON_0000000686
PERSON_0000000975,PERSON_0000000217
PERSON_0000000975,PERSON_0000000603
PERSON_0000000975,PERSON_0000000242
PERSON_0000000975,PERSON_0000000635
PERSON_0000000975,PERSON_0000000311
PERSON_0000000975,PERSON_0000000759
PERSON_0000000975,PERSON_0000000779
